ID	Seed	Sample	pdockq	ppv	pdockq2	pae	plddt	ptm	iptm	ranking_score	correct_result
8ogi_a-7qk4_b	5	0	0.1534738763598394	0.71391784	[0.2112480105338313, 0.24326955670248102]	[0.7414727513097118, 0.7844170514412317]	[83.99047619047619, 82.35714285714286]	0.53	0.58	0.8	0
8ogi_a-7qk4_b	5	1	0.134762247007772	0.70615739	[0.2118263530072148, 0.22302494121878527]	[0.7441330533323485, 0.7731027281995342]	[83.75, 81.70125]	0.52	0.59	0.8	0
8ogi_a-7qk4_b	5	2	0.1727268819909671	0.73044282	[0.22866833573968987, 0.21291386525672173]	[0.7531671786862287, 0.7706495879510986]	[84.41, 80.97653846153845]	0.53	0.6	0.78	0
8ogi_a-7qk4_b	5	3	0.13895797117093	0.70615739	[0.2536580549382754, 0.22905844278006104]	[0.7773162457493705, 0.7878792700636745]	[84.01199999999999, 80.7268]	0.53	0.61	0.83	0
8ogi_a-7qk4_b	5	4	0.14835730603939304	0.71391784	[0.1938054145920057, 0.20106959599284752]	[0.7293850399387486, 0.7527526556420692]	[83.47319999999999, 81.66879999999999]	0.52	0.57	0.75	0
8oiz_a-7z72_b	1	0	0.1721102990255272	0.73044282	[0.009948585562821017, 0.00984296207272432]	[0.11098819737808821, 0.12397155705209625]	[90.66749999999999, 78.825]	0.73	0.19	0.3	0
8oiz_a-7z72_b	1	1	0.2193936532588904	0.77766077	[0.009275336926866294, 0.008989012559960367]	[0.09894330948313312, 0.10063737664689376]	[81.77192307692306, 71.105]	0.73	0.14	0.26	0
8oiz_a-7z72_b	1	2	0.1781458618939932	0.74006263	[0.009404686046951879, 0.00898613754350646]	[0.09925268187840687, 0.10011002911592129]	[85.56724137931033, 71.38241379310344]	0.73	0.14	0.26	0
8oiz_a-7z72_b	1	3	0.1584517911848344	0.73044282	[0.009858711068311009, 0.009830322736475518]	[0.1099232686122447, 0.1226943056855777]	[89.29722222222222, 79.35833333333335]	0.73	0.19	0.29	0
8oiz_a-7z72_b	1	4	0.3308288622166023	0.83367787	[0.009241942929137189, 0.00913478849346687]	[0.09963330151449554, 0.10007186182748741]	[80.1441304347826, 76.34456521739129]	0.73	0.14	0.26	0
8oiz_a-7z72_b	2	0	0.033503163506539	0.63555449	[0.009235404268802577, 0.008897845846813947]	[0.10153477469406104, 0.09852865012355737]	[78.43833333333333, 69.46166666666667]	0.73	0.14	0.26	0
8oiz_a-7z72_b	2	1	0.1630020726185435	0.73044282	[0.009475858582721673, 0.009054980236541655]	[0.09700332853603408, 0.09776359524231533]	[89.77999999999999, 75.458125]	0.72	0.14	0.26	0
8oiz_a-7z72_b	2	2	0.0893693571357041	0.66728511	[0.009835729280831755, 0.00971611899634038]	[0.11268723390844446, 0.12810720786499635]	[86.53954545454546, 73.48636363636365]	0.72	0.17	0.28	0
8oiz_a-7z72_b	2	3	0.3375617161769137	0.83367787	[0.009468289106019656, 0.009270238004686435]	[0.10235388226177301, 0.10401382221656763]	[84.86372093023256, 77.63093023255813]	0.73	0.16	0.27	0
8oiz_a-7z72_b	2	4	0.1307382271311968	0.70615739	[0.009523116751384186, 0.009467961282241387]	[0.10883680799992353, 0.12175731877463959]	[81.32, 71.33157894736841]	0.72	0.18	0.29	0
8oiz_a-7z72_b	3	0	0.1489907175252242	0.71391784	[0.011570633679073088, 0.01323355521626289]	[0.16494882160656324, 0.22180709886211508]	[84.18849999999999, 76.333]	0.76	0.38	0.46	0
8oiz_a-7z72_b	3	1	0.1307251683268347	0.70615739	[0.01122218664865688, 0.012567139086571913]	[0.1541802033123834, 0.1985981330383215]	[85.30133333333333, 79.51733333333333]	0.75	0.35	0.43	0
8oiz_a-7z72_b	3	2	0.2530792771485843	0.78549007	[0.009680446105392454, 0.009219288088361508]	[0.10434376281680358, 0.11063612937064043]	[89.2409375, 71.5209375]	0.73	0.15	0.27	0
8oiz_a-7z72_b	3	3	0.1437811901574288	0.71391784	[0.011654886864782344, 0.013618679301391563]	[0.16471906425659147, 0.22208994695019896]	[85.34941176470588, 79.01470588235294]	0.76	0.38	0.45	0
8oiz_a-7z72_b	3	4	0.1360490343990679	0.70615739	[0.010830488477238664, 0.011264056837589846]	[0.145787770006006, 0.17768707965851144]	[84.19625, 74.52562499999999]	0.75	0.35	0.43	0
8oiz_a-7z72_b	4	0	0.1392601863487635	0.70615739	[0.009502086895157824, 0.009302073559629299]	[0.09819753385992651, 0.10547619310675303]	[89.490625, 77.50437500000001]	0.73	0.15	0.26	0
8oiz_a-7z72_b	4	1	0.091913529560324	0.66728511	[0.009786857187443081, 0.00935824669860953]	[0.10863693873703008, 0.11462067107961789]	[88.505, 72.8475]	0.73	0.19	0.3	0
8oiz_a-7z72_b	4	2	0.516099141401602	0.90043139	[0.009437666983152997, 0.009057999618865213]	[0.09961631593987302, 0.10094504583514632]	[86.26484848484847, 73.17939393939395]	0.74	0.16	0.28	0
8oiz_a-7z72_b	4	3	0.3732062133034765	0.85453785	[0.009454974249391974, 0.009389326350677019]	[0.1020423275550332, 0.10797212339631396]	[84.72840000000002, 78.2208]	0.74	0.16	0.28	0
8oiz_a-7z72_b	4	4	0.3381067951908043	0.83367787	[0.009475711430611865, 0.008922203479891942]	[0.09812468453990549, 0.09815340782684809]	[88.74948717948716, 70.58333333333333]	0.73	0.14	0.26	0
8oiz_a-7z72_b	5	0	0.2109063384546435	0.75941223	[0.010071639441584918, 0.010431742481321348]	[0.11342627433501289, 0.13170323576809345]	[91.63900000000001, 85.94600000000001]	0.73	0.17	0.29	0
8oiz_a-7z72_b	5	1	0.3996103969323663	0.86040801	[0.009377608101459956, 0.009184330651267208]	[0.10037822615131317, 0.10102188436350884]	[83.77924242424241, 77.21681818181818]	0.73	0.15	0.27	0
8oiz_a-7z72_b	5	2	0.4057993194470134	0.87116417	[0.009483123423437316, 0.009120072944051087]	[0.09609103416018197, 0.09713925868372862]	[90.85999999999999, 78.15433962264152]	0.73	0.14	0.26	0
8oiz_a-7z72_b	5	3	0.0783706537537235	0.66728511	[0.009482827191461003, 0.009526320229912729]	[0.10908504982319078, 0.1197763706550447]	[80.02875, 73.9725]	0.73	0.22	0.32	0
8oiz_a-7z72_b	5	4	0.192577412029023	0.74006263	[0.009586903408265152, 0.009674587333305482]	[0.11279398215126687, 0.12498108408786733]	[80.14142857142859, 74.37]	0.73	0.22	0.33	0
8ozc_a-7q50_b	1	0	0.0610599016967478	0.63555449	[0.027984102956777116, 0.04285759542408443]	[0.3887212048108759, 0.6444395614991314]	[79.34545454545454, 58.47272727272729]	0.56	0.61	0.61	0
8ozc_a-7q50_b	1	1	0.0638105969862737	0.63555449	[0.02845607481216624, 0.04732956953803711]	[0.3847480026384561, 0.6595536312377086]	[80.88526315789474, 59.47105263157895]	0.55	0.6	0.6	0
8ozc_a-7q50_b	1	2	0.0523180248293691	0.63555449	[0.012357024673384882, 0.008796858082664956]	[0.17063494799678902, 0.2062940964671332]	[90.32142857142857, 31.45928571428572]	0.55	0.28	0.34	0
8ozc_a-7q50_b	1	3	0.0672367555901648	0.63555449	[0.03287038300871099, 0.05899101527641769]	[0.41954892431249463, 0.6936047438921797]	[79.79049999999998, 61.427]	0.57	0.63	0.64	0
8ozc_a-7q50_b	1	4	0.0626548698712147	0.63555449	[0.024850993464094494, 0.0463630643445989]	[0.3727558542174966, 0.6602439140331323]	[77.39, 58.925]	0.57	0.59	0.61	0
8ozc_a-7q50_b	2	0	0.0633353555701117	0.63555449	[0.02564631093222541, 0.045859881728371986]	[0.3675378372693591, 0.6406773957426035]	[79.943, 60.46050000000001]	0.57	0.59	0.59	0
8ozc_a-7q50_b	2	1	0.0650622358127554	0.63555449	[0.02175011376612237, 0.04050862902858733]	[0.3374700912232383, 0.6354689024307165]	[78.6435, 57.909499999999994]	0.58	0.56	0.58	0
8ozc_a-7q50_b	2	2	0.0651914526638682	0.63555449	[0.023442167716239276, 0.04001692535877173]	[0.3588644849324274, 0.6296884252205877]	[77.59681818181818, 58.136363636363654]	0.58	0.58	0.59	0
8ozc_a-7q50_b	2	3	0.0589110770485801	0.63555449	[0.02699789749761036, 0.04780085382355526]	[0.3775229443616199, 0.6511523272214034]	[80.11578947368423, 60.473684210526315]	0.57	0.59	0.59	0
8ozc_a-7q50_b	2	4	0.0545957183980829	0.63555449	[0.02893138847837905, 0.0423735050869556]	[0.3925784320827047, 0.6390252981622918]	[79.969, 58.690499999999986]	0.56	0.61	0.6	0
8ozc_a-7q50_b	3	0	0.0655435556254589	0.63555449	[0.029880070060781427, 0.05440678776197127]	[0.39875471990553896, 0.6809034939312795]	[80.061, 60.756499999999996]	0.56	0.61	0.61	0
8ozc_a-7q50_b	3	1	0.0626481558152135	0.63555449	[0.03264559232243352, 0.0594596292039302]	[0.4105785692296906, 0.6941044667305077]	[81.26388888888889, 61.55666666666665]	0.56	0.62	0.62	0
8ozc_a-7q50_b	3	2	0.0614354752427068	0.63555449	[0.024739954716710456, 0.047875059310770775]	[0.36279874401035206, 0.664774902142418]	[79.30368421052631, 59.27052631578949]	0.58	0.58	0.6	0
8ozc_a-7q50_b	3	3	0.0607649185687292	0.63555449	[0.024889577287448846, 0.047736941437879474]	[0.3714401613912918, 0.6665603282712379]	[77.7352380952381, 59.044761904761906]	0.58	0.59	0.6	0
8ozc_a-7q50_b	3	4	0.0623376333641098	0.63555449	[0.02917018013013929, 0.04889743480015947]	[0.3993891932159489, 0.6766399363169618]	[78.94450000000002, 58.713499999999996]	0.55	0.6	0.61	0
8ozc_a-7q50_b	4	0	0.0484148647878131	0.63555449	[0.01758318795030641, 0.024194539653958645]	[0.314515995060843, 0.5437226560052075]	[72.05791666666666, 52.21458333333334]	0.56	0.57	0.58	0
8ozc_a-7q50_b	4	1	0.0549816510014981	0.63555449	[0.026034653703161194, 0.029175622880666503]	[0.36570277753119396, 0.5786987648344805]	[81.03777777777776, 54.488888888888894]	0.53	0.59	0.6	0
8ozc_a-7q50_b	4	2	0.0323012007274456	0.63555449	[0.01162605388910169, 0.008246627904883445]	[0.16195072004511546, 0.186666253312964]	[86.44666666666666, 23.45111111111111]	0.57	0.2	0.28	0
8ozc_a-7q50_b	4	3	0.0630309844920018	0.63555449	[0.018878001811803394, 0.03355245963441685]	[0.3067559184288025, 0.5928371404080637]	[78.20380952380953, 57.02571428571429]	0.59	0.54	0.57	0
8ozc_a-7q50_b	4	4	0.0546044276461852	0.63555449	[0.024099245329278297, 0.043151294051825474]	[0.34716851074731636, 0.6401249934908733]	[81.58166666666665, 59.03333333333333]	0.56	0.56	0.57	0
8ozc_a-7q50_b	5	0	0.0525177946389355	0.63555449	[0.02133970205867487, 0.037723515919054186]	[0.3286407423669936, 0.6126007065792393]	[79.73199999999999, 58.238]	0.57	0.55	0.56	0
8ozc_a-7q50_b	5	1	0.0584189966854149	0.63555449	[0.020153459769979887, 0.034819739477451546]	[0.3183530257234743, 0.5993545958932961]	[79.09761904761906, 57.39809523809525]	0.56	0.55	0.56	0
8ozc_a-7q50_b	5	2	0.0223571547207695	0.55890174	[0.010669443397701952, 0.007929237953526113]	[0.1518909689096742, 0.16588545855364367]	[78.326, 18.018000000000004]	0.56	0.17	0.26	0
8ozc_a-7q50_b	5	3	0.0602554646922252	0.63555449	[0.022916588618496048, 0.03787146665000745]	[0.3475159637452721, 0.6189931425669238]	[79.0004761904762, 57.73666666666666]	0.56	0.57	0.58	0
8ozc_a-7q50_b	5	4	0.06148014952148087	0.63555449	[0.019749110487735505, 0.03532305559515433]	[0.3159072068405769, 0.6101571189393211]	[78.54947368421053, 56.75789473684211]	0.59	0.54	0.57	0
8qci_a-7raf_d	1	0	0.055731342917346	0.63555449	[0.20083484275483973, 0.3377153204031644]	[0.7196200462944412, 0.8071572544033683]	[85.40277777777779, 87.10277777777779]	0.18	0.07	0.6	0
8qci_a-7raf_d	1	1	0.0700498914227665	0.66728511	[0.34331984980830454, 0.5570405607244754]	[0.8043881175530978, 0.8856431804231746]	[87.77625, 90.875]	0.21	0.13	0.65	0
8qci_a-7raf_d	1	2	0.0424968956453127	0.63555449	[0.2786043438234114, 0.3555491298475665]	[0.7859570772275862, 0.8205928725412693]	[85.12142857142858, 86.82857142857142]	0.18	0.08	0.6	0
8qci_a-7raf_d	1	3	0.0543848614351158	0.63555449	[0.547124114221027, 0.6152712629189601]	[0.8950958459350551, 0.9169298855248236]	[89.45, 90.40428571428572]	0.21	0.14	0.65	0
8qci_a-7raf_d	1	4	0.0812215815089907	0.66728511	[0.5602622400662162, 0.6484731716061499]	[0.9119545060469914, 0.9287126184414195]	[88.40100000000001, 90.721]	0.22	0.16	0.68	0
8qci_a-7raf_d	2	0	0.1024300724333063	0.68635536	[0.3747544809295099, 0.4930394852566449]	[0.8015018003292691, 0.8484069247721698]	[90.125, 91.64125000000001]	0.2	0.11	0.63	0
8qci_a-7raf_d	2	1	0.0474930582901676	0.63555449	[0.39168527175699935, 0.5681278965996854]	[0.8185686162582931, 0.8878914996393671]	[89.27499999999999, 91.16666666666667]	0.21	0.12	0.64	0
8qci_a-7raf_d	2	2	0.0710446782843236	0.66728511	[0.37038402544398435, 0.5478284526738171]	[0.8262294364870113, 0.8732281401413863]	[87.16, 91.724]	0.2	0.12	0.64	0
8qci_a-7raf_d	2	3	0.0743481973579334	0.66728511	[0.4713355671822978, 0.5613058509242491]	[0.8602165054184371, 0.8862584233035997]	[89.27000000000001, 91.01333333333334]	0.21	0.13	0.65	0
8qci_a-7raf_d	2	4	0.0791338967552574	0.66728511	[0.39958688811751675, 0.6104338652544168]	[0.8277804836513085, 0.903297031537809]	[88.7475, 91.54875]	0.22	0.14	0.66	0
8qci_a-7raf_d	3	0	0.0420636370575912	0.63555449	[0.3617196931978458, 0.4754385534480234]	[0.8085906685522135, 0.8652263355383301]	[88.513, 88.964]	0.19	0.1	0.62	0
8qci_a-7raf_d	3	1	0.0462244166086455	0.63555449	[0.13461875549438904, 0.25804254440293256]	[0.6624554860417146, 0.7627021838845008]	[83.26777777777778, 86.00111111111113]	0.17	0.05	0.58	0
8qci_a-7raf_d	3	2	0.0445139373285652	0.63555449	[0.6660814264715882, 0.6756349670351004]	[0.9335663179689979, 0.9438704184593679]	[91.02000000000001, 90.44]	0.22	0.15	0.67	0
8qci_a-7raf_d	3	3	0.0878043629872519	0.66728511	[0.35200968209769323, 0.5192673118136898]	[0.8093041993744434, 0.8802100680272782]	[87.811, 89.619]	0.2	0.12	0.64	0
8qci_a-7raf_d	3	4	0.0735262862759864	0.66728511	[0.439698348894213, 0.6028587167698082]	[0.8445824029267184, 0.9048428899361209]	[89.22600000000001, 91.048]	0.22	0.14	0.65	0
8qci_a-7raf_d	4	0	0.0336179681780829	0.63555449	[0.43288264833644197, 0.5158328479652904]	[0.8375381324144247, 0.8792760939518974]	[89.60000000000001, 89.54666666666667]	0.2	0.11	0.63	0
8qci_a-7raf_d	4	1	0.0626423301853836	0.63555449	[0.2357298770536009, 0.3497456754452117]	[0.7474297952531989, 0.7970234968332653]	[85.73133333333335, 89.01466666666667]	0.18	0.08	0.6	0
8qci_a-7raf_d	4	2	0.0874076875221794	0.66728511	[0.44297399502259593, 0.5983274781163332]	[0.8583436661299076, 0.9100894555627825]	[87.971, 90.318]	0.22	0.15	0.66	0
8qci_a-7raf_d	4	3	0.0436277070456648	0.63555449	[0.11197735345913744, 0.21365493017741383]	[0.6181424696553505, 0.7236070767819539]	[84.66833333333334, 86.31916666666666]	0.17	0.05	0.57	0
8qci_a-7raf_d	4	4	0.0549474314346412	0.63555449	[0.5590376333127038, 0.674355908693112]	[0.8961286964738552, 0.9310671591407185]	[89.90499999999999, 91.62750000000001]	0.22	0.14	0.66	0
8qci_a-7raf_d	5	0	0.0686853549264466	0.63555449	[0.5734280767140739, 0.6489708988682664]	[0.9036315344243959, 0.9249271770667159]	[89.82285714285716, 91.11428571428571]	0.22	0.16	0.67	0
8qci_a-7raf_d	5	1	0.0461667969854791	0.63555449	[0.35267188317147086, 0.4931854766376223]	[0.8134658672088733, 0.8628309673686219]	[87.40444444444444, 90.11666666666667]	0.2	0.1	0.62	0
8qci_a-7raf_d	5	2	0.0397230305295596	0.63555449	[0.2433326642137474, 0.4369220988188097]	[0.7483399193304289, 0.8528470593404555]	[86.33333333333334, 88.21111111111111]	0.19	0.09	0.61	0
8qci_a-7raf_d	5	3	0.0688977398753615	0.63555449	[0.6548747287250591, 0.7403745153382054]	[0.9265203011853297, 0.9555477313768431]	[91.21799999999999, 92.12]	0.23	0.16	0.68	0
8qci_a-7raf_d	5	4	0.05559162700207686	0.63555449	[0.28351640991907234, 0.4086759945350904]	[0.7702586088969103, 0.8310042364491229]	[87.248, 88.93066666666664]	0.19	0.09	0.61	0
8qel_a-7f3s_b	1	0	0.0437754274914306	0.63555449	[0.12908749880544065, 0.01888161260346937]	[0.6242542119468715, 0.4669353349765742]	[87.328, 51.38399999999999]	0.83	0.37	0.51	0
8qel_a-7f3s_b	1	1	0.0877064822550506	0.66728511	[0.42838742328154084, 0.04671224870785424]	[0.826074115427452, 0.6518185946923746]	[90.59, 59.864999999999995]	0.83	0.48	0.59	0
8qel_a-7f3s_b	1	2	0.0729901444617251	0.66728511	[0.13319489068965928, 0.017034443827809293]	[0.6334172502559456, 0.45280503374618075]	[86.82619047619048, 48.71857142857142]	0.83	0.45	0.57	0
8qel_a-7f3s_b	1	3	0.0876916946206603	0.66728511	[0.10985561424503534, 0.016685823648253918]	[0.5925286541342738, 0.4196097059641997]	[87.836, 51.625]	0.84	0.46	0.58	0
8qel_a-7f3s_b	1	4	0.0346932177935717	0.63555449	[0.12401391918389172, 0.016986564825944454]	[0.6294765273184452, 0.461779084106184]	[85.62500000000001, 47.655]	0.81	0.4	0.53	0
8qel_a-7f3s_b	2	0	0.0803757644013101	0.66728511	[0.2617288650269036, 0.030133380090921234]	[0.7311886398949624, 0.5800588922268163]	[90.03636363636362, 55.27545454545455]	0.83	0.43	0.56	0
8qel_a-7f3s_b	2	1	0.1436258940245163	0.71391784	[0.12651962944618123, 0.01558471739369046]	[0.6063555841387142, 0.42922407566476767]	[89.39641025641026, 47.35102564102565]	0.83	0.43	0.55	0
8qel_a-7f3s_b	2	2	0.1043500811253106	0.68635536	[0.20122787339188075, 0.0265391609837619]	[0.7061186733766301, 0.5678884446691167]	[87.08041666666668, 52.75416666666666]	0.86	0.56	0.66	0
8qel_a-7f3s_b	2	3	0.0714031796624802	0.66728511	[0.19389496662009156, 0.024292891078113624]	[0.7030467635055356, 0.5465765181457488]	[86.61090909090909, 52.06909090909092]	0.81	0.4	0.53	0
8qel_a-7f3s_b	2	4	0.1020262779562057	0.68635536	[0.2374824780883732, 0.024378573498898777]	[0.7517320474364984, 0.5702065746389396]	[85.40434782608695, 50.01695652173913]	0.83	0.57	0.67	0
8qel_a-7f3s_b	3	0	0.1578223920865596	0.73044282	[0.205035378201794, 0.0216591113204798]	[0.6863929078257838, 0.5026106968493325]	[90.02447368421055, 52.65684210526317]	0.86	0.5	0.62	0
8qel_a-7f3s_b	3	1	0.2106493609868101	0.75941223	[0.24267326677719336, 0.025063463102490535]	[0.7112672747409926, 0.5373377999309031]	[90.76948717948716, 53.955641025641015]	0.86	0.49	0.61	0
8qel_a-7f3s_b	3	2	0.0969466565608566	0.66728511	[0.11141816883238248, 0.015948693031592822]	[0.6021976430052055, 0.43487197178093495]	[86.78333333333333, 47.78703703703703]	0.83	0.43	0.56	0
8qel_a-7f3s_b	3	3	0.1564807028161433	0.73044282	[0.3313356803228733, 0.03566113340752246]	[0.7825096587476897, 0.5983171225512507]	[89.40393939393941, 58.13515151515151]	0.83	0.53	0.63	0
8qel_a-7f3s_b	3	4	0.0908001514491676	0.66728511	[0.3250543429394721, 0.03771139841050467]	[0.7864040193028675, 0.612614123448569]	[88.5221052631579, 58.228421052631575]	0.84	0.48	0.6	0
8qel_a-7f3s_b	4	0	0.1420222456369748	0.71391784	[0.2086025680644211, 0.023331835174742806]	[0.7023071673688138, 0.5480859638340483]	[88.38272727272728, 50.65848484848484]	0.84	0.55	0.66	0
8qel_a-7f3s_b	4	1	0.0732553734075571	0.66728511	[0.2801881638616786, 0.039444150352679126]	[0.7767698847870922, 0.6675890205053381]	[86.25399999999999, 54.496]	0.81	0.51	0.62	0
8qel_a-7f3s_b	4	2	0.1460748732333689	0.71391784	[0.09563749285558933, 0.01442311968627238]	[0.5358560185123237, 0.4066894863245333]	[93.1925, 46.112500000000004]	0.84	0.4	0.54	0
8qel_a-7f3s_b	4	3	0.0887956538399184	0.66728511	[0.13158361209322356, 0.020366710061990086]	[0.6486941051517032, 0.5263072515404041]	[84.49230769230768, 48.204615384615394]	0.83	0.48	0.6	0
8qel_a-7f3s_b	4	4	0.0307515722537786	0.63555449	[0.12319206516680438, 0.01392539608230927]	[0.597943075819182, 0.38645849435770596]	[89.97, 46.63]	0.81	0.34	0.48	0
8qel_a-7f3s_b	5	0	0.0849797780636151	0.66728511	[0.14914604379373836, 0.018523934985232356]	[0.6525697681652571, 0.4927452537117722]	[86.96214285714287, 47.975]	0.85	0.46	0.59	0
8qel_a-7f3s_b	5	1	0.1797862498577254	0.74006263	[0.34314007852149553, 0.03440246837130377]	[0.796641844642522, 0.6286564005003508]	[88.6177192982456, 54.41561403508773]	0.86	0.64	0.73	0
8qel_a-7f3s_b	5	2	0.0594978029116582	0.63555449	[0.14995672475688016, 0.018311165485583206]	[0.6683757537339824, 0.5000806693791142]	[85.031875, 46.841875]	0.84	0.48	0.6	0
8qel_a-7f3s_b	5	3	0.0652191447260544	0.63555449	[0.14567000299303368, 0.016920635757328245]	[0.6483553847667877, 0.45572353303018004]	[86.96200000000002, 48.124500000000005]	0.8	0.4	0.53	0
8qel_a-7f3s_b	5	4	0.1856673134738405	0.74006263	[0.16704873899417183, 0.017640274580864666]	[0.6556843985553938, 0.45797673611713907]	[89.2548076923077, 49.61961538461538]	0.85	0.47	0.59	0
8st8_a-7kbn_b	1	0	0.1908070976297834	0.74006263	[0.008868100452252364, 0.009552918208047614]	[0.11526577306173277, 0.11934238851286026]	[58.47902777777777, 74.9036111111111]	0.66	0.11	0.23	0
8st8_a-7kbn_b	1	1	0.1601870996221323	0.73044282	[0.009469719662697329, 0.010078450762503983]	[0.10949228704717996, 0.12074354866692787]	[79.37041666666667, 86.23541666666667]	0.66	0.11	0.23	0
8st8_a-7kbn_b	1	2	0.4879835175063837	0.8919553	[0.009874437418063207, 0.01035887539185011]	[0.12117552378009763, 0.1386168072867843]	[81.36480392156862, 80.34539215686274]	0.66	0.13	0.24	0
8st8_a-7kbn_b	1	3	0.1041924791912659	0.68635536	[0.008155885503543854, 0.009745916578160445]	[0.11605619920771179, 0.10900464425692039]	[34.4225, 87.14375000000001]	0.65	0.1	0.22	0
8st8_a-7kbn_b	1	4	0.2000483345271698	0.75941223	[0.009808880813121364, 0.00997413168925083]	[0.11415649064810875, 0.12035089543965463]	[84.76800000000001, 84.191]	0.66	0.11	0.23	0
8st8_a-7kbn_b	2	0	0.1502342183205249	0.71391784	[0.009752469214494665, 0.009507366684882012]	[0.11386519083877826, 0.11929685468875233]	[83.58727272727273, 73.79545454545456]	0.66	0.11	0.24	0
8st8_a-7kbn_b	2	1	0.1990230695166119	0.75941223	[0.008802104620700838, 0.00921217930711527]	[0.11356141434902679, 0.11215984871865729]	[57.31253333333333, 70.34653333333333]	0.66	0.11	0.23	0
8st8_a-7kbn_b	2	2	0.1543993570041673	0.73044282	[0.009645787995533766, 0.009394518559731814]	[0.11194678075250397, 0.11826190150752927]	[82.28463414634146, 71.549756097561]	0.66	0.12	0.24	0
8st8_a-7kbn_b	2	3	0.1194616572598849	0.68635536	[0.009960220622005075, 0.009956089355006453]	[0.11910270278239751, 0.1355542022135359]	[84.75620689655173, 74.38689655172415]	0.67	0.13	0.25	0
