clean_query	multimer_frac_tm0.0	multimer_frac_tm0.6	multimer_frac_tm0.9	multimer_frac_tm0.8	multimer_frac_tm0.1	multimer_frac_tm0.2	multimer_frac_tm0.3	multimer_frac_tm0.4	multimer_frac_tm0.5	multimer_frac_tm0.7	hm_frac_tm0.0	hm_frac_tm0.6	hm_frac_tm0.9	hm_frac_tm0.8	hm_frac_tm0.5	hm_frac_tm0.4	hm_frac_tm0.1	hm_frac_tm0.2	hm_frac_tm0.3	hm_frac_tm0.7	highest_match_all_hits	highest_tm_all_hits	stoich_all_hits	highest_match_multimers	highest_tm_multimers	stoich_multimers	highest_match_homomultimers	highest_tm_homomultimers	category	stoich_homomultimers	max_iptm	min_iptm	avg_iptm	max_rc	min_rc	avg_rc	pdbid_x	structural_consensus	correct_result	pdbid_y	num_contacts_with_max_n_models	num_unique_contacts	mean_contacts_across_predictions	min_contacts_across_predictions	best_num_residue_contacts	best_if_residues	best_plddt_max	best_pae_min	best_contact_score_max	ID	buried_apolar_area	buried_polar_area	total_interaction_area	fraction_buried_apolar_area	fraction_buried_polar_area
8ho2	0.5029	0.3747	0.2222	0.2273	0.5029	0.5029	0.4488	0.4508	0.4118	0.3663	0.3424	0.2331	0.2222	0.1477	0.2627	0.2791	0.3424	0.3424	0.2765	0.2178	6z82-assembly1	0.9162	monomer	2vne-assembly1_B	0.9021	homomultimer	2vne-assembly1_B	0.9021	homodimer	homomultimer	0.8858748	0.6163579	0.8297880968	0.8907222067076228	0.6456254598304092	0.8392481990689425	8ho2	0.9840411	1	8ho2	18.0	114.0	70.0	58.0	72.0	44.0	99.0	0.9107514	1681.0	8ho2	937.9996000000002	817.6231999999999	1755.6244000000006	0.5342826176259569	0.4657164710173768
8ho9	0.3867	0.3782	1.0	1.0	0.3867	0.3867	0.2394	0.251	0.2584	0.7333	0.3573	0.3782	1.0	1.0	0.2584	0.2431	0.3573	0.3573	0.2289	0.7333	1v7w-assembly1_A	0.9462	homodimer	1v7w-assembly1_A	0.9462	homodimer	1v7w-assembly1_A	0.9462	homodimer	homodimer	0.9430238	0.93797696	0.9405611276	0.9436275336098474	0.9386195530203938	0.9412541062677896	8ho9	0.9993132	1	8ho9	193.0	278.0	231.0	220.0	242.0	177.0	98.0	1.0669065	1010.0	8ho9	3978.3144	3246.574	7224.8904	0.5506401038277342	0.4493596193514575
8hok	0.5023	0.2417	0.0	0.1048	0.5023	0.5	0.445	0.28	0.2323	0.1061	0.4368	0.2053	0.0	0.1048	0.1926	0.245	0.4368	0.4373	0.3972	0.0859	8hoj-assembly1	0.9632	monomer	7bv3-assembly1_A	0.8874	homodimer	7bv3-assembly1_A	0.8874	monomer	homodimer	0.34413695	0.13988993	0.1931068684	0.400345634035061	0.2198808134987491	0.2665149191151151	8hok	0.64602725	0	8hok	4.0	4.0	0.0	0.0	4.0	6.0	82.0	14.259108	59.0	8hok	1677.2508000000005	1265.4576000000002	2942.7107999999994	0.5699679356870545	0.4300312487384083
8hpi	0.551	0.4741	0.7826	0.7826	0.551	0.551	0.5365	0.4914	0.4639	0.4388	0.2531	0.0963	0.0	0.0	0.1506	0.1771	0.2531	0.2531	0.2292	0.0714	6ei4-assembly2	0.9952	monomer	1wxc-assembly1_A	0.919	heterodimer	4j3q-assembly1_B	0.7709	homodimer	homodimer	0.92250216	0.13877176	0.5782435584000001	0.9272618724367866	0.2199233724642716	0.616497591749213	8hpi	0.7308712166666667	1	8hpi	61.0	157.0	33.0	0.0	65.0	52.0	98.0	1.0915861	1240.0	8hpi	1409.9452	1081.2	2491.1456	0.5659826547272067	0.4340171847040976
8hqt_A	0.8952	0.8937	0.5179	0.8866	0.8952	0.8952	0.8952	0.8952	0.8952	0.8894	0.0103	0.0105	0.0625	0.0109	0.0103	0.0103	0.0103	0.0103	0.0103	0.0113	8f0e-assembly3	0.9869	monomer	4j8b-assembly1_A	0.94	heterodimer	5yzv-assembly1_C	0.9186	neg_heterodimer	homomultimer	0.13078764	0.097052634	0.1100098309999999	0.2129145961001696	0.1831185396186244	0.1942382534092028	8hqt_A	0.6262208666666667	0	8hqt_A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8hqt_A	942.0656000000006	1115.44	2057.5060000000003	0.457867729182807	0.5421320764070675
8ht3	0.9301	0.9282	0.4615	0.6458	0.9301	0.9301	0.9301	0.9301	0.9301	0.7212	0.0443	0.0455	0.0	0.0625	0.0443	0.0443	0.0443	0.0443	0.0443	0.1442	1ver-assembly1	0.9451	monomer	4hgm-assembly1_A	0.9231	heterodimer	3moq-assembly5_A	0.8786	monomer	homomultimer	0.269734	0.08269042	0.149153032	0.3351298463831663	0.1667564317249109	0.226359584178501	8ht3	0.7159976	0	8ht3	1.0	58.0	4.0	0.0	32.0	26.0	82.0	10.306491	129.0	8ht3	529.9476	795.4307999999999	1325.3768	0.3998467454689111	0.6001544617349571
8ht4	0.9665	0.9665	0.9043	0.9635	0.9665	0.9665	0.9665	0.9665	0.9665	0.9657	0.9598	0.9598	0.9043	0.9562	0.9598	0.9598	0.9598	0.9598	0.9598	0.9588	1vef-assembly1_B	0.9454	homodimer	1vef-assembly1_B	0.9454	homodimer	1vef-assembly1_B	0.9454	homodimer	homodimer	0.9555108	0.9506719	0.9529573004	0.9565586765134964	0.9518911291832834	0.9541260813474528	8ht4	0.9959611666666666	1	8ht4	318.0	379.0	353.0	346.0	361.0	220.0	99.0	0.7896026	1581.0	8ht4	6124.118399999999	2619.2708	8743.3892	0.7004284334042913	0.2995715665957087
8hvb	0.4353	0.3556	0.0	0.1429	0.4353	0.4353	0.4292	0.3913	0.3379	0.3115	0.3485	0.2519	0.0	0.1429	0.2448	0.3214	0.3485	0.3485	0.3577	0.2131	4h04-assembly2_B	0.8916	monomer	4h04-assembly3_B	0.8916	homodimer	4h04-assembly3_B	0.8916	monomer	homodimer	0.20719135	0.15016022	0.175671374	0.2808280243307495	0.2298891280941731	0.252744812242671	8hvb	0.6881094333333333	0	8hvb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8hvb	1221.9560000000008	1186.7527999999995	2408.7076	0.5073077363146946	0.4926927618777802
8hvq	0.623	0.2857	0.0	0.0	0.623	0.6205	0.5927	0.4305	0.3701	0.2857	0.4217	0.2857	0.0	0.0	0.3543	0.404	0.4217	0.4283	0.4194	0.2857	7xhz-assembly1	0.949	monomer	3fzq-assembly1_B	0.7145	homodimer	3fzq-assembly1_B	0.7145	homodimer	homodimer	0.63256884	0.13947359	0.2360468172	0.6602707858344168	0.2169406123532659	0.3032959093050891	8hvq	0.6819415499999999	1	8hvq	1.0	64.0	7.0	0.0	46.0	40.0	93.0	6.016101	255.0	8hvq	528.1676000000003	446.9628000000001	975.1324000000008	0.5416368074735286	0.4583611415229355
8hw0	0.4084	0.3132	1.0	0.617	0.4084	0.4084	0.4077	0.3937	0.3899	0.3132	0.3435	0.2529	0.2778	0.4326	0.3293	0.3327	0.3435	0.3435	0.3442	0.2529	1exb-assembly1_A	0.9665	heteromultimer_3_or_more_copies	1exb-assembly1_A	0.9665	heteromultimer_3_or_more_copies	3eb4-assembly1_A-3	0.9651	monomer	homomultimer	0.61147195	0.3004131	0.4093182128	0.6425508139592054	0.3588887784102504	0.4601596217590023	8hw0	0.9188341833333332	0	8hw0	2.0	75.0	22.0	7.0	45.0	48.0	96.0	7.2497067	244.0	8hw0	1260.9784	673.8075999999998	1934.7876	0.6517399636011727	0.3482592094346686
8hwp	0.5256	0.2063	0.0	0.0	0.5256	0.5235	0.5266	0.4385	0.35	0.0	0.4454	0.2063	0.0	0.0	0.3375	0.4231	0.4454	0.4474	0.4734	0.0	8hwo-assembly1	0.9981	monomer	4q9a-assembly1_B	0.6641	homodimer	4q9a-assembly1_B	0.6641	monomer	homodimer	0.22883612	0.10699132	0.1473230286	0.3015823548800622	0.1919394420216503	0.2281640262679622	8hwp	0.6705307500000001	0	8hwp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8hwp	1581.5328	1350.5179999999998	2932.0524	0.539394452841293	0.4606050014658673
8hx8	0.5639	0.1443	0.0	0.0	0.5639	0.5632	0.4915	0.3428	0.1591	0.1594	0.3899	0.0928	0.0	0.0	0.0985	0.2367	0.3899	0.3942	0.3226	0.087	7pi1-assembly2	0.7779	monomer	2fn0-assembly1_A	0.7352	homodimer	2fn0-assembly1_A	0.7352	homodimer	homodimer	0.8190552	0.7373293	0.7735028495999999	0.8104440434673558	0.7252000576591939	0.7636119049152293	8hx8	0.9377524833333334	1	8hx8	15.0	279.0	209.0	55.0	225.0	150.0	98.0	1.0231907	1395.0	8hx8	3759.5312	2884.6076000000003	6644.1388000000015	0.565841761162485	0.4341582388375149
8hxn	0.1284	0.1121	0.0	0.09	0.1284	0.1284	0.1284	0.1284	0.1284	0.0942	0.1181	0.1016	0.0	0.0792	0.1181	0.1181	0.1181	0.1181	0.1181	0.0834	7bj9-assembly1	0.9995	monomer	6xfr-assembly1_B	0.8747	homodimer	6xfr-assembly1_B	0.8747	monomer	homodimer	0.18027757	0.09967427	0.13786614936	0.2575668127194673	0.1846601073745019	0.2191027889279884	8hxn	0.8672249333333333	0	8hxn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8hxn	899.5575999999998	809.0836000000003	1708.6424	0.5264750541131367	0.4735242435748992
8hxs	0.993	0.9895	0.0	1.0	0.993	0.993	0.993	0.993	0.9947	0.9846	0.0281	0.0366	0.0	0.0	0.0281	0.0281	0.0281	0.0281	0.0281	0.0538	6lhf-assembly1_G	0.811	heteromultimer_1_copy	6lhf-assembly1_G	0.811	heteromultimer_1_copy	2hp4-assembly2_B-3	0.7688	homodimer	homomultimer	0.8691596	0.8042488	0.8414036496	0.8757847139149083	0.812661856821657	0.8486219300635327	8hxs	0.9789104666666668	1	8hxs	41.0	76.0	60.0	52.0	64.0	50.0	98.0	1.09238	1500.0	8hxs	1245.4788	575.0196000000001	1820.498	0.6841418117460168	0.3158584079740819
8hy9	0.8309	1.0	0.0	1.0	0.8309	0.8317	0.8235	0.963	1.0	1.0	0.3527	1.0	0.0	1.0	1.0	0.963	0.3527	0.3465	0.3109	1.0	7ebd-assembly1_A	0.8792	homodimer	7ebd-assembly1_A	0.8792	homodimer	7ebd-assembly1_A	0.8792	homodimer	homodimer	0.84672725	0.7225245	0.781393534	0.8539545632159008	0.7400886670345195	0.7935173764279553	8hy9	0.9921069333333332	1	8hy9	50.0	127.0	86.0	69.0	92.0	74.0	96.0	1.7100941	447.0	8hy9	1394.8472000000004	1260.2547999999997	2655.1032	0.5253457568052348	0.474653791234932
8hyi	0.5885	0.3543	0.1	0.5	0.5885	0.5942	0.6279	0.4602	0.4262	0.4156	0.2071	0.24	0.1	0.5	0.2869	0.2596	0.2071	0.2091	0.2287	0.1818	1q1p-assembly1	0.9471	monomer	3k5s-assembly1_B	0.915	homodimer	3k5s-assembly1_B	0.915	homodimer	homodimer	0.7772451	0.1246318	0.6144555644	0.7866770466315883	0.1963712122059846	0.6367593133904444	8hyi	0.9012456666666666	1	8hyi	34.0	120.0	57.0	0.0	92.0	82.0	93.0	1.7128813	858.0	8hyi	1923.8968	1361.9652	3285.8623999999995	0.585507415039656	0.4144924632267012
8hz1	0.6946	0.3171	0.0	0.1613	0.6946	0.6685	0.6435	0.3696	0.3333	0.2895	0.1872	0.1707	0.0	0.0645	0.1667	0.1957	0.1872	0.2065	0.2348	0.1842	1ew4-assembly1	0.9973	monomer	4jpd-assembly1_A-6	0.8927	homomultimer	4jpd-assembly1_A-6	0.8927	monomer	homomultimer	0.89467394	0.13747111	0.6494119504	0.8988765953760313	0.2156117490811948	0.6768713305515507	8hz1	0.7704889666666667	0	8hz1	1.0	176.0	49.0	4.0	65.0	50.0	99.0	1.0823989	874.0	8hz1	937.1096	661.7536	1598.864	0.5861096378428685	0.4138898618018793
8hz2	0.654	0.7241	0.0	0.0	0.654	0.6521	0.7122	0.7765	0.7652	1.0	0.0833	0.1724	0.0	0.0	0.1652	0.0902	0.0833	0.0801	0.0872	0.5	7l3l-assembly2_C	0.7255	heterodimer	7l3l-assembly2_C	0.7255	heterodimer	1rmd-assembly1_A	0.7085	homodimer	homodimer	0.8195692	0.7913463	0.8032788784	0.823418026378932	0.7960350342375193	0.8078951469386976	8hz2	0.9946370666666666	1	8hz2	46.0	53.0	49.0	48.0	52.0	38.0	99.0	1.0619783	1875.0	8hz2	651.9976000000001	661.5272000000001	1313.5256000000002	0.4963722062211806	0.5036271847309257
8i0a	0.5482	0.3438	1.0	0.4815	0.5482	0.5482	0.5023	0.4403	0.3738	0.3929	0.4799	0.3438	1.0	0.4815	0.3738	0.4328	0.4799	0.4799	0.3803	0.3929	3ug3-assembly1_E	0.9017	homomultimer	3ug3-assembly1_E	0.9017	homomultimer	3ug3-assembly1_E	0.9017	monomer	homomultimer	0.93132186	0.8865026	0.9174910236	0.9336622249917342	0.8938085667967032	0.9214897887954856	8i0a	0.9943445333333334	0	8i0a	78.0	94.0	85.0	80.0	86.0	58.0	99.0	0.95953023	2110.0	8i0a	1766.2840000000003	807.9712000000004	2574.258799999999	0.6861330337105193	0.3138655678286894
8i0e	0.415	0.2922	0.0	0.0824	0.415	0.415	0.3634	0.3013	0.2818	0.2103	0.3626	0.2681	0.0	0.0824	0.2493	0.2701	0.3626	0.3626	0.329	0.1808	8i0d-assembly1	0.9628	monomer	6o88-assembly2_A	0.86	homodimer	6o88-assembly2_A	0.86	monomer	homodimer	0.37792173	0.1345359	0.178462118	0.4306576289108383	0.2126749361472641	0.2521923991470839	8i0e	0.6386193166666667	0	8i0e	1.0	1.0	0.0	0.0	1.0	2.0	74.0	14.719935	5.0	8i0e	1690.0388	1478.3396000000005	3168.3784	0.5334081307964984	0.4665918692035019
8i0j	0.5333	0.345	0.7273	0.7692	0.5333	0.532	0.5088	0.4424	0.3701	0.2889	0.4278	0.3333	0.7273	0.7692	0.3588	0.4222	0.4278	0.4276	0.451	0.2889	4ekj-assembly1	0.9905	monomer	2bs9-assembly2_E	0.9093	homomultimer	2bs9-assembly2_E	0.9093	homodimer	homomultimer	0.53760105	0.1437776	0.2034739836	0.5765144882895874	0.2224870092253828	0.2760388150615186	8i0j	0.7452253333333333	1	8i0j	24.0	69.0	4.0	0.0	63.0	52.0	88.0	9.853677	398.0	8i0j	1836.8912000000005	1329.7436000000002	3166.632799999999	0.5800771090351875	0.419923522550515
8i1w	0.7625	0.8705	1.0	0.7727	0.7625	0.7583	0.7941	0.8364	0.8418	0.8614	0.6781	0.8705	1.0	0.7727	0.8291	0.8242	0.6781	0.6887	0.7696	0.8614	5ekd-assembly1_B	0.9496	homodimer	5ekd-assembly1_B	0.9496	homodimer	5ekd-assembly1_B	0.9496	homodimer	homodimer	0.9046552	0.880515	0.8908381336	0.9051314929013362	0.8813821419346253	0.891557635720862	8i1w	0.9976156333333336	1	8i1w	159.0	191.0	174.0	168.0	175.0	119.0	99.0	0.9020045	1692.0	8i1w	3264.74	1756.7415999999998	5021.482799999998	0.6501545718726749	0.3498451891540882
8i29	0.7309	0.8909	0.6	0.9355	0.7309	0.7257	0.7304	0.887	0.8909	0.8889	0.5996	0.8909	0.6	0.9355	0.8909	0.8783	0.5996	0.5983	0.6725	0.8889	6l1k-assembly1	0.9951	monomer	7w9x-assembly1_A	0.9224	homodimer	7w9x-assembly1_A	0.9224	homodimer	homodimer	0.9506559	0.938385	0.9445657016	0.9514514300241076	0.9394472225276166	0.9454319843893052	8i29	0.9982145333333334	1	8i29	102.0	132.0	120.0	109.0	120.0	80.0	99.0	0.8074592	2803.0	8i29	2183.3404000000005	1216.6516	3399.9920000000006	0.6421604521422404	0.3578395478577596
8i5k	0.3812	0.3196	0.0	0.3265	0.3812	0.3775	0.3189	0.3086	0.3144	0.3265	0.0958	0.0138	0.0	0.0163	0.0136	0.0296	0.0958	0.0964	0.0592	0.0146	4pfy-assembly1_A	0.9091	monomer	1xoc-assembly1_A	0.8665	heterodimer	4qfo-assembly3_A	0.8534	monomer	homodimer	0.30545545	0.13750798	0.1707678976	0.3588925897035795	0.2049721759540525	0.2360895704449841	8i5k	0.6456091666666667	0	8i5k	6.0	6.0	0.0	0.0	6.0	7.0	75.0	13.806474	91.0	8i5k	1411.6796000000002	1561.8996	2973.5808	0.4747406224845143	0.5252588394436768
8i5w_A	0.8708	1.0	1.0	1.0	0.8708	0.8706	0.9892	1.0	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0357	0.5	0.5235	0.6022	0.0	6ajl-assembly3_E	0.9283	heterodimer	6ajl-assembly3_E	0.9283	heterodimer	7w2o-assembly1_A	0.4005	neg_heterodimer	homodimer	0.22261006	0.103796706	0.1222849013599999	0.2845403260037134	0.1810269032079023	0.1961930052895386	8i5w_A	0.6053333166666667	0	8i5w_A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8i5w_A	1888.4348000000005	1552.7959999999998	3441.230800000001	0.5487672608300495	0.4512327391699502
8i70	0.9605	0.9407	0.0	0.0	0.9605	0.9605	0.9605	0.9629	0.9626	0.2	0.958	0.9368	0.0	0.0	0.9601	0.9604	0.958	0.958	0.958	0.2	8j2a-assembly2	0.9984	monomer	6k8w-assembly1_A	0.7428	homodimer	6k8w-assembly1_A	0.7428	homodimer	homodimer	0.89927155	0.87641907	0.889003232	0.9029538727667062	0.8814251812440285	0.8933258161020317	8i70	0.9821647	1	8i70	71.0	442.0	234.0	209.0	238.0	178.0	96.0	1.193738	1113.0	8i70	3756.1864	2864.3512	6620.5396	0.5673535129976415	0.4326461849121785
8i9i	0.5905	0.0769	0.0	0.0227	0.5905	0.5904	0.4887	0.4114	0.0849	0.0417	0.4727	0.0577	0.0	0.0227	0.0566	0.3994	0.4727	0.4738	0.4279	0.0208	5h4v-assembly5	0.9523	monomer	3pny-assembly1_A	0.8687	homodimer	3pny-assembly1_A	0.8687	homodimer	homodimer	0.16775644	0.12138102	0.1348564728	0.2415805748994652	0.2006291293281286	0.2122341476414889	8i9i	0.5904628166666667	1	8i9i	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8i9i	681.2264	905.2848000000006	1586.5107999999998	0.4293865506619936	0.5706137014636148
8id1	0.6558	0.7303	0.68	0.7273	0.6558	0.6689	0.7303	0.7303	0.7303	0.7303	0.487	0.6067	0.6133	0.6023	0.6067	0.6067	0.487	0.5068	0.6067	0.6067	5a0u-assembly6_A-3	0.9736	homodimer	5a0u-assembly6_A-3	0.9736	homodimer	5a0u-assembly6_A-3	0.9736	monomer	homodimer	0.86957055	0.67661226	0.8064185932	0.8773669943578284	0.7037478098804881	0.820554132823788	8id1	0.9578619	0	8id1	47.0	161.0	69.0	58.0	75.0	58.0	96.0	2.5532646	435.0	8id1	1302.4827999999998	1045.7716000000005	2348.2564	0.5546595337715251	0.4453396145327233
8ids	0.321	0.3007	0.0	0.2815	0.321	0.321	0.3205	0.3162	0.3222	0.2782	0.2634	0.2285	0.0	0.237	0.2587	0.258	0.2634	0.2634	0.2627	0.1955	5zcb-assembly1	0.9893	monomer	6lgg-assembly1_A	0.8935	homodimer	6lgg-assembly1_A	0.8935	monomer	homodimer	0.22963534	0.14236757	0.156858652	0.2987959233143768	0.2221635337796895	0.2346261576055575	8ids	0.6356631833333333	0	8ids	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8ids	1835.6472	1870.5924	3706.2392	0.4952856793484887	0.5047144285776266
8ijv_B	0.904	1.0	0.0	1.0	0.904	0.9054	0.9273	0.943	1.0	1.0	0.0556	0.0	0.0	0.0	0.0	0.0415	0.0556	0.0563	0.0552	0.0	8ijl-assembly1_B	0.876	heterodimer	8ijl-assembly1_B	0.876	heterodimer	7wwo-assembly1_B	0.4522	neg_heterodimer	homodimer	0.17638499	0.11132366	0.135598912	0.2255477532961074	0.1723567754812307	0.1919367978409444	8ijv_B	0.5110821666666666	0	8ijv_B	2.0	2.0	0.0	0.0	2.0	4.0	68.0	14.850971	28.0	8ijv_B	1529.3995999999995	891.3144000000002	2420.718800000001	0.6317956468136652	0.3682023703042253
8iku	0.2049	0.1907	0.0	0.1033	0.2049	0.2049	0.2055	0.1937	0.1943	0.1903	0.1831	0.1697	0.0	0.1033	0.1734	0.1729	0.1831	0.1831	0.1837	0.1692	8j0i-assembly3	0.9926	monomer	4h8n-assembly3_A	0.8895	homodimer	4h8n-assembly3_A	0.8895	monomer	homodimer	0.87547165	0.4844332	0.6906089684	0.8842243494111834	0.5307333702210435	0.7169859297956576	8iku	0.91283935	0	8iku	15.0	111.0	42.0	30.0	59.0	53.0	93.0	1.8401828	771.0	8iku	868.1688	634.4812000000001	1502.651199999999	0.5777580319371525	0.4222411694743266
8ikx	0.5127	0.4854	0.0	0.1333	0.5127	0.5127	0.5127	0.5081	0.524	0.2353	0.4272	0.4035	0.0	0.0	0.4521	0.4369	0.4272	0.4272	0.4272	0.1569	7b8b-assembly2	0.9121	monomer	8ikw-assembly3_F	0.8108	heterodimer	3jur-assembly1_C	0.7902	monomer	homomultimer	0.28567073	0.15149146	0.2219176108	0.3492182710522071	0.2306030847672197	0.2923422470186565	8ikx	0.8437478500000001	0	8ikx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8ikx	1272.7564000000004	998.7415999999996	2271.4996	0.5603154849774133	0.4396838106420973
8ikz	0.7022	0.625	0.7778	0.6923	0.7022	0.7072	0.7589	0.7843	0.625	0.625	0.5156	0.625	0.7778	0.6923	0.625	0.7647	0.5156	0.5225	0.6245	0.625	5ze4-assembly1	0.9977	monomer	6ovt-assembly1_C	0.9609	homomultimer	6ovt-assembly1_C	0.9609	homodimer	homomultimer	0.94858134	0.9432194	0.9458300628	0.949299769704144	0.9439498550784	0.9465638401886386	8ikz	0.9984000666666668	1	8ikz	245.0	319.0	268.0	258.0	273.0	180.0	99.0	0.8565512	2273.0	8ikz	4736.3272	3004.721599999999	7741.048800000001	0.6118456713514064	0.3881543286485932
8ilj	0.6498	0.4455	0.5789	0.6552	0.6498	0.6498	0.6498	0.6498	0.6498	0.5294	0.5122	0.4406	0.5789	0.6552	0.5122	0.5122	0.5122	0.5122	0.5122	0.5294	7yvt-assembly3	0.9817	monomer	3e4d-assembly1_B	0.9685	homodimer	3e4d-assembly1_B	0.9685	homodimer	homodimer	0.9353181	0.9282377	0.9321269944	0.9383458396896464	0.9315023916650398	0.9353921070175424	8ilj	0.9994377	1	8ilj	47.0	66.0	52.0	47.0	60.0	50.0	99.0	0.91926265	2191.0	8ilj	1048.4587999999997	784.4951999999998	1832.9556	0.5720044719031927	0.4279946551896837
8ilk	0.4891	0.489	0.4337	0.4977	0.4891	0.4891	0.4891	0.4891	0.4902	0.4933	0.4052	0.4055	0.3696	0.4229	0.4059	0.4052	0.4052	0.4052	0.4052	0.4089	8qbj-assembly1	0.9916	monomer	1emm-assembly1_A-2	0.9393	homodimer	1emm-assembly1_A-2	0.9393	homodimer	homodimer	0.7863622	0.6011461	0.6815153864	0.8003191447645522	0.6322780832547968	0.7047374071642806	8ilk	0.9822394666666666	1	8ilk	7.0	98.0	39.0	28.0	45.0	34.0	94.0	2.051611	589.0	8ilk	797.6951999999998	701.5732000000003	1499.2656000000006	0.5320572952517549	0.467944572329279
8ioi	0.7962	0.875	0.0	0.0	0.7962	0.7926	0.7966	0.7733	0.9231	1.0	0.4362	0.875	0.0	0.0	0.7363	0.5506	0.4362	0.4438	0.5109	1.0	8jxk-assembly1_A	0.7388	homodimer	8jxk-assembly1_A	0.7388	homodimer	8jxk-assembly1_A	0.7388	homodimer	homodimer	0.90743285	0.89054656	0.8980643956000001	0.9061889408109338	0.8903855316294583	0.8970380776912654	8ioi	0.9915584	1	8ioi	79.0	153.0	117.0	106.0	127.0	99.0	98.0	0.9155036	1424.0	8ioi	2563.6372	1533.7035999999998	4097.3376	0.6256836634599015	0.3743171175350549
8ips_A	0.6308	0.7167	0.0	0.982	0.6308	0.6308	0.6242	0.6221	0.6193	0.9809	0.2825	0.425	0.0	0.5315	0.2826	0.2789	0.2825	0.2825	0.2794	0.5837	6ran-assembly1_B	0.8676	heteromultimer_2_copies	6ran-assembly1_B	0.8676	heteromultimer_2_copies	7pru-assembly1_A	0.8638	neg_heterodimer	homodimer	0.74396443	0.19158176	0.6278599668	0.7382194200996025	0.2347784684163972	0.6308187974150211	8ips_A	0.8902778000000001	0	8ips_A	71.0	429.0	179.0	0.0	298.0	252.0	89.0	2.4700766	674.0	8ips_A	5173.868	2654.6104000000005	7828.477599999999	0.6609034686386533	0.3390966335523526
8ips_B	0.6137	0.74	0.0	0.96	0.6137	0.6131	0.6124	0.6098	0.612	0.9817	0.2926	0.4514	0.0	0.4	0.2974	0.2956	0.2926	0.2931	0.2936	0.5982	6p6j-assembly1_A	0.8503	heterodimer	6p6j-assembly1_A	0.8503	heterodimer	6bpl-assembly1_A	0.8419	neg_heterodimer	homodimer	0.6412078	0.5306252	0.5905548992	0.6465352224085975	0.5407505092359571	0.5996193414690677	8ips_B	0.9753404833333332	0	8ips_B	61.0	424.0	254.0	148.0	287.0	260.0	87.0	2.4553397	607.0	8ips_B	7328.842	3736.0264	11064.87	0.6623522915316673	0.3376475638665434
8itq	0.4758	0.4846	1.0	0.5679	0.4758	0.4693	0.4505	0.4469	0.4484	0.4439	0.4455	0.4846	1.0	0.5679	0.4484	0.4469	0.4455	0.4448	0.4505	0.4439	7y9h-assembly1_A	0.9066	homodimer	7y9h-assembly1_A	0.9066	homodimer	7y9h-assembly1_A	0.9066	monomer	homodimer	0.81725836	0.66248196	0.7428075708	0.8276286176505966	0.6885042537214476	0.7597080617665146	8itq	0.9640157833333334	0	8itq	8.0	126.0	59.0	34.0	69.0	54.0	89.0	2.3859851	622.0	8itq	1181.8532	916.2816000000004	2098.1320000000005	0.5632882964465533	0.4367130380738677
8iw2	0.9373	0.9156	0.0	0.0	0.9373	0.9373	0.9373	0.9373	0.9373	0.9722	0.934	0.9111	0.0	0.0	0.934	0.934	0.934	0.934	0.934	0.9722	8eu4-assembly1_B	0.7271	homomultimer	8eu4-assembly1_B	0.7271	homomultimer	8eu4-assembly1_B	0.7271	homodimer	homomultimer	0.9159043	0.80280554	0.892598966	0.9166729563093204	0.8024972452342246	0.8927234612783195	8iw2	0.9734059166666666	1	8iw2	83.0	119.0	102.0	93.0	101.0	74.0	99.0	0.89403707	1558.0	8iw2	1878.792	1202.1743999999997	3080.966	0.6098061452154941	0.3901939846139164
8iwf	0.4207	0.7273	0.0	0.0	0.4207	0.4194	0.3811	0.3312	0.3357	0.6667	0.2621	0.7273	0.0	0.0	0.225	0.2102	0.2621	0.2604	0.2216	0.6667	8hmm-assembly1	0.9845	monomer	4xhc-assembly1_B	0.7555	homodimer	4xhc-assembly1_B	0.7555	monomer	homodimer	0.63483614	0.14984804	0.2083534036	0.667002502297407	0.2315510969565236	0.2835667297156435	8iwf	0.6962631666666667	0	8iwf	1.0	35.0	2.0	0.0	31.0	32.0	89.0	7.843537	148.0	8iwf	840.7163999999996	914.0847999999996	1754.797600000002	0.4790959367621648	0.5209061147564816
8iwg	0.723	0.7582	1.0	0.619	0.723	0.7226	0.6739	0.8547	0.8488	0.6792	0.6056	0.7473	1.0	0.619	0.8439	0.8077	0.6056	0.6066	0.6328	0.6792	8iwq-assembly1_B-2	0.9957	homodimer	8iwq-assembly1_B-2	0.9957	homodimer	8iwq-assembly1_B-2	0.9957	homodimer	homodimer	0.9307469	0.9189923	0.925317888	0.9329515830456644	0.921855889593674	0.9277732169674068	8iwg	0.9982200333333332	1	8iwg	49.0	56.0	53.0	50.0	55.0	48.0	99.0	0.8821501	1459.0	8iwg	1278.736	681.6603999999996	1960.396	0.6522845384299907	0.3477156656104173
